pV_FFA_P_inst;pV_DACH_P_inst;storage_ffa_E_max;storage_dach_E_max;Wind_P_el_n;CAPEX;one_minus_oa_times_oc
42713694.47340248;2112927.5026956107;29648589670.61804;68477238238.63559;9320536.862926813;41618048.79032568;0.27375996727155305
96576148.95488715;6005808.011179941;31932852187.407227;58674868201.45073;337335.5840445963;64470218.7706033;0.4582689782663768
90470669.73225802;13939241.953523595;55373528880.32947;18359675816.628197;8734326.605487289;71351583.90831807;0.2543513436319512
64439152.28485989;10027208.20313068;171430814043.46704;59811064381.381096;14123960.384600412;70670781.0227287;0.21719274110205333
69834421.4959143;10867655.157240437;165209551903.41348;2255256171.0005355;6877547.985738173;60434565.35732981;0.28517201962145233
4896156.9079288645;5618219.328718039;122131888409.03824;24520663685.814426;15328672.287177406;29753554.643819652;0.30906878222875345
49736334.639892645;19879062.248861056;83489415992.503;61424041380.220024;13494828.725412996;68037768.8597034;0.2233627337082681
14660532.678001665;2486456.858375027;18478402312.03984;59451112071.79734;10240989.408317158;26781142.058698907;0.3158876972360588
79170717.251885;2299768.1016080184;91537378881.91563;46257284589.225746;5506111.504780952;57524743.153635114;0.30769502946482863
50024416.53128483;12498269.322297577;97509814312.41171;48666464981.11614;13466664.972287405;59786919.470777884;0.2267518656333457
62823294.963510886;16104388.351176951;49770107618.62169;20175058550.29737;11840961.75770761;61963854.595344506;0.23192550372267273
1332689.333620252;3312174.1299616015;125361974933.20975;63625415115.97365;17000143.4499007;32530043.757705245;0.38679183401114114
26378442.492517196;16358082.585346531;102367704555.23338;71144909176.25142;12872982.775369875;54770372.99623598;0.24440702147541482
5961087.019031245;852875.2236740388;163723621825.8995;55596516980.260216;12968793.569552304;30377509.147940006;0.37805944094206434
80670441.82323113;5250557.606819197;120155901274.33151;23597318527.196774;4756732.133991939;59106060.81850224;0.3229741555155943
1963609.8007763163;12137432.366146905;1168236786.3662436;20667933381.22801;15179295.981640436;27439157.599400736;0.285966340396797
85900881.23809174;1634299.5515804298;76662043131.11923;44728039949.44178;7155267.438808957;60422420.91666211;0.27762757154576423
20109409.376623526;6744208.194226654;15858814270.429436;64069031485.609566;705080.8999835829;27107245.38999574;0.5251641600912892
52390620.4990012;16623336.073982231;169717361041.15378;23387787383.88794;15710828.483453993;67278813.76945518;0.2099119910977033
39209823.54326217;2659542.2646768577;81291072699.70364;52807119718.82622;11805746.689570233;42969256.94219502;0.2527663573741663
42103982.0741753;5117052.871011778;89200288110.06775;36818563556.18894;14817781.069000784;47351640.654324464;0.2268987061122184
33339262.888361163;3079886.580744625;178670446599.40405;65505127254.62565;10591759.440181786;46717407.86817089;0.2696626390391633
66431558.388331;12285151.04382187;170375515316.47284;19009366282.320114;211881.09262589586;57765337.225360855;0.47477354738438093
78012954.90708797;16873886.70254933;34466322682.49314;68782496729.32497;10232273.117528087;75022489.24456191;0.24118033917450532
86070256.43428536;19870928.669854976;12475764236.112453;5796669373.260426;11019271.440554233;72668701.44903909;0.23118002298057405
50943306.189997114;6506045.209438095;170631082127.5212;40474465816.188194;3938303.787260205;50032384.29310356;0.3583145225828136
36187468.23671724;12362942.798762552;132218787292.89778;27607806906.042965;134489.85592500615;41737450.117842995;0.5055395341734132
97211635.7795074;6913236.42657591;3686139842.759279;55083423861.41407;15951794.790049478;75338161.49199419;0.19870783210251342
83200001.02602126;16710312.927253406;153774356215.95508;18911978299.083973;10816808.596179571;77592603.32982455;0.23447941853813659
48367618.871242456;3094051.351072301;82096983315.8662;24859014976.714924;10843458.050054464;43424038.810770676;0.25421018943375706
92860703.62744991;18407744.215275608;165199055843.1212;5484112365.115809;8900179.529036446;81452638.2733285;0.2507158659471115
16353758.85667544;9326316.881987823;42281967880.16942;67376185627.54785;4098142.3016676516;32283604.811522894;0.3999567624994371
19260108.18373155;11356288.650813289;55674633127.8922;5856748454.787672;2039629.656953288;26422537.444552995;0.4597823869972769
81696784.24851106;19657508.176018357;107281360121.46133;33938413548.957413;2894402.282285606;73350446.1227578;0.36839439536236007
11812253.847303784;9694340.594529655;83547289289.2259;28599932106.76489;3262135.5787570127;26660798.066479202;0.4402009823873796
69061477.2361972;6258998.03178355;20166296376.847843;19915037631.153847;9617866.873139063;51889464.05222158;0.2533769531511486
17834203.48557535;16009294.384257693;179261539360.61624;54519945594.98857;433099.94765944505;42782410.16268371;0.5183750454089543
46761695.040312715;19227958.752615172;92020275995.40807;9462307127.709541;15683462.066434508;60797849.70119085;0.21155592867311235
14819569.530917253;10958778.452228013;144445010752.54645;22905994590.68678;9296772.66312743;36547253.67221351;0.30108202148767327
32060599.9255657;5142032.371113505;171510268251.1357;4006549356.8773227;2979595.7455759267;33491842.567707688;0.4111758159839487
6529573.151141377;1787600.7144562905;131661478617.4092;8658124506.24915;16229118.25849742;25741269.86629072;0.326417698689464
47011750.352603115;14435843.778655121;124413111300.613;58586832069.464966;16532952.073419934;65390332.53637026;0.2088492537247172
200936.6772631597;6547748.565739963;15406648886.946201;1528824352.518101;8031001.83921185;13739729.93757162;0.44721498807880444
8724079.03472794;17539589.469533704;170293350707.1282;3700519910.6729655;2993299.5438074884;34121306.44940943;0.43375300402633366
49702972.00681877;5043078.761363252;166777215138.12744;59900469483.34182;6307836.661403774;52210352.75229669;0.307773460448874
61707021.509046115;11350317.089520112;20767110122.31441;24238433585.940285;1415245.4901781916;47785439.41096376;0.43288376732523726
38667365.68068242;11416431.907118231;137727363683.5709;6675246560.1938505;6099857.622932426;43903645.747106284;0.31552728883389014
17394253.08013469;13198683.212274618;143578159355.1504;67061020259.45026;1148338.64854289;40047658.73895891;0.4958027462901069
91761689.79757999;7959679.005766184;59242132988.753006;67268616514.521095;2704964.0550161884;68503339.96109919;0.3738741595924344
47051151.954065464;7749257.41368144;159357207926.44586;48384823914.30339;4694115.915301154;50368712.97786806;0.3406122191302563
75128701.51757753;748782.5197605488;79385946745.03606;27181885316.095833;13150051.130233094;56361263.85040611;0.22222705168095847
6717276.513239558;1102216.0352706397;109836861593.65816;4975029558.183726;14982563.179221729;22490800.870146576;0.34315190470721346
72684496.53613724;11197246.406276131;131760604565.69012;61290669653.16386;5189580.342548398;67264306.5256227;0.3140170842937178
17973915.165217698;6029942.849951654;114546568442.03181;40364847876.089485;16441242.069290757;39317759.102987215;0.24514974063397776
26357335.759562716;17681803.703380715;108750317246.61104;63720287090.74956;3322695.1102321944;48244217.081029825;0.390520494928409
60095360.600819394;8640472.948300036;23889181618.454388;4841045336.071599;14512467.531048888;51572048.06136492;0.21696633289414724
23100213.01327085;6641577.489489;52108970580.48409;61389480897.58822;8120544.020305191;35703351.61271191;0.30917630551046016
75521549.16275734;7271140.087418521;86513734837.902;43360064466.55546;8450265.186553538;62198163.33672849;0.2635878828481927
92926640.5108965;16016081.668589696;123246532573.96046;7462186043.316484;14362631.63957903;81134819.96940288;0.20718973636510496
73232677.31519249;17089683.37106611;67495120133.990105;47742806404.02058;10376688.06738928;71869212.30942884;0.24100366440710108
26119296.351019632;17159623.677237935;16043898189.327467;66460249811.90654;172826.86728948745;40470809.93205342;0.512221030271439
52944918.127578035;19072191.011826884;162158795383.1108;6603072721.543085;9692327.548959041;62739811.13661121;0.25383819860841905
7097066.896412582;4377591.968154338;135451377921.24577;67979852218.76099;7777623.50982517;30726065.741404407;0.38681690853414696
65771005.24085403;19174661.384568505;37496117084.20476;54612069702.502426;7745371.1786654005;67537319.68568684;0.27173362358430386
92740670.86423703;13094594.78227143;10165688112.965597;60858107156.92694;1542775.9659236914;69639287.52245954;0.4130291107801173
33564312.15713555;251173.40459810203;54963973298.553665;22909099981.248272;7911518.232286938;29202341.67136299;0.3037277529868634
17385924.47187645;13622921.591639414;175318258438.97757;24885334288.08649;486425.3755919322;35876902.53478236;0.5228665085806001
80802461.6281348;3756840.5029102718;150566929870.8373;25349352047.14005;13808288.674294969;66399860.5998482;0.21584054280755005
25134983.483049095;11268329.196999585;160523811584.45944;589018229.1790384;5091009.27685377;36653875.51602041;0.3516570580160091
38041233.45215161;2689285.4476697645;100986989313.30307;11924104446.388775;6176682.633598353;33608928.06168183;0.32435899555252024
11837462.038338566;11564286.809206393;37578998544.694214;16930030920.18539;15187803.170865756;33312985.531255975;0.2542027642595498
73594636.33794062;14342857.294984404;126841469322.59618;20611480760.08474;9021227.277070615;67815549.87858035;0.25545371937890926
8385353.141292496;5054964.544598827;77411841580.3125;33250693237.997074;9216000.948887615;25078451.531094406;0.3496233346954829
66339005.75849379;16757704.644358788;102984462339.14682;61174859583.10954;5716131.850934953;68432173.70608027;0.304491309358776
37426166.32732912;13144823.663374148;54563093698.041214;44130585736.46268;16835480.7371747;53645048.3820974;0.21332564636930829
33653079.72100369;15639970.344570808;56326507657.851715;65966789407.70279;12663663.227012508;54255562.135171406;0.24055145909232178
45964198.197054796;8041142.832227533;155358562758.217;67752031547.52847;12070836.5038767;58117404.95460902;0.24143019611877692
79112780.13139589;7385831.602768934;110265721772.76996;43342553345.36805;5913434.831564401;63522970.2997063;0.2995082561930864
34690656.043156825;11878670.44493548;148870855358.4016;64772322900.51544;7619733.9875968825;52205557.991083235;0.29426173826000246
43589523.53503933;7820822.106237176;16886066061.931707;67851116386.414665;8956303.325298429;46694692.313728906;0.273622621476987
51795171.59074457;9488553.365653608;160913181698.6193;37154973052.13046;267191.939602959;49686567.245113984;0.4857273346616935
58070255.07596391;15892627.037422309;126285566826.72058;41081879177.284256;15517177.643147212;69287319.18387197;0.2092850755895873
50406406.35262171;7233769.62230912;139338227855.02686;33101950687.71237;6579569.907257885;49710156.038747154;0.3013886981085303
76814886.98302472;14740579.661746588;135008015489.85657;16699487691.26862;2737282.907148488;65020803.92906633;0.37592408735578375
79201377.74344705;10748363.030518157;156081052906.83466;15913856175.01818;3564388.336920664;63903770.56295331;0.35100184990167305
6556564.949107893;8051538.169569822;114799976541.99052;23939044142.28157;3924057.8743864014;23975507.766452152;0.45275199334586835
35438096.935882136;3684910.9566144715;20914913572.592026;1589518445.3048387;8284082.411960614;28999727.32718456;0.2935303116637137
44209774.59166797;18081882.236836307;99571078393.65501;17306481258.5387;8408461.348562447;54428520.074092224;0.2734530488026089
4056666.827058835;12134864.164065497;71309859138.65323;24325320037.34743;1163482.6046461747;22375985.043969646;0.55320637165609
71947362.85791294;6900504.941653185;143154704001.68008;67019442461.60712;11624059.442540502;68853525.96116492;0.2333893954169658
28244568.206602078;941462.8554697756;55272805318.74812;36312452825.60698;14150515.519354578;33790741.230662614;0.24940133046025392
58159624.743673325;2988210.9210436367;130482102042.54077;2484572622.2508903;10849658.274857702;47799352.1989218;0.2480118522278918
92897826.71369545;1440786.8686453446;94954129680.78317;15412502901.207466;3884588.004364528;58218996.058422126;0.3410600197028506
9254607.928460656;16283281.761795167;16029418112.88079;15905088236.626564;2899988.3720070226;26185140.26638894;0.43978316361795156
22153216.826977834;18978645.843323104;48363642111.331024;2580646631.7158694;502762.292659705;33477618.12578573;0.5021628103858178
54880357.62068416;15940962.5660954;65092147997.67561;41354786032.047745;15768271.961509781;64567296.074113995;0.20895958040862228
56231933.94176177;17691265.768336147;25610684120.543354;40583499799.83333;9758462.831422724;60185492.841680005;0.25253821411920496
31845995.429184813;19974862.96840238;111621753496.57645;22234194031.892525;7661155.1341890255;50933018.06565365;0.2902264651403159
94885199.17462523;19633907.16888679;120802640662.26239;42310163259.71706;6709059.325195387;84695970.62851566;0.2786617724675198
14050767.862615667;6206071.522901686;56694835236.27807;30887141812.985382;12835759.442746285;30297868.91231043;0.27971953320629195
73389049.20823184;452716.1421599154;23810968925.734665;24076590603.19847;13879751.969831968;52223857.24774597;0.21786872959352277
46512099.001698986;13855712.961954625;132838726384.13387;47574975035.66922;12720607.56783;60639782.80386034;0.23291997579044632
17572219.171730395;2288943.261756171;136288980403.2929;23997895943.849625;4932368.844433365;25678980.606664002;0.3953165746776005
88887165.04123849;13108530.907359928;135357545576.67477;18431390684.585007;11218461.224149756;76045738.36209911;0.23085093091320097
74297115.18682596;2406575.630573993;71370205955.42644;59675219725.92056;16000925.51519298;63809063.764283255;0.20494992706181858
20663592.316265263;12770764.224963484;52822237601.28802;27525369276.131805;10505564.949066348;37739270.80554129;0.27556052643960127
69843671.3313853;6598803.441180752;102776523796.52206;5335761809.523027;5961354.445970678;52442539.848036386;0.3027294383574207
68119062.17424342;5040414.4817205835;143817680026.83383;10632200624.332626;1727065.6040203325;49861810.41561673;0.42018452961241337
43224623.05387021;19572984.074505463;107815121557.9288;63062925445.95054;6086760.236391434;60498834.399445534;0.3073214304065073
63861134.251004405;2384596.3610008187;121820461581.95476;42414990190.11431;4923984.666302691;50666926.26718784;0.32718725385277636
4318458.6722781;13519672.921338959;90813939246.94902;1142055801.692437;7436129.791714492;26459837.30966277;0.3515685328288969
46794280.78227095;11409816.309209397;92983579597.84068;65571613009.31655;13537355.597461384;59232896.29405936;0.228456727094963
77906776.14992617;15865928.686912114;21371952256.233326;41370311870.63633;3890541.9277299917;64670430.53727403;0.3416932624680603
80235177.97563273;4134146.506825922;44384495273.920845;67319350134.6341;12963002.22546999;65789702.19766178;0.22125248634503325
8552786.917655736;98485.2496561921;125194561920.99924;45154031926.98619;10636354.782144524;25578791.558340494;0.37711159989426846
80319608.77682717;6618149.864978205;83771271265.66074;12639420516.364548;10417271.529788828;61000342.48720964;0.24186272838328005
30693252.755827904;15337814.723048404;59341616479.65305;45200412825.546585;12608167.907681148;49715158.6174743;0.24341584916976988
69378496.90148851;1339032.2902070773;30752115746.457386;12002524291.126965;9008422.655861992;46160065.87030754;0.26144815657745957
82968609.31494196;11460689.854695098;28517044512.410233;25817442984.35069;10501998.2564695;65991529.42525636;0.23868505124407446
